topic_id,topic_name,subfield_name,field_name,domain_name
https://openalex.org/T13761,HIV/AIDS oral health manifestations,"Public Health, Environmental and Occupational Health",Medicine,Health Sciences
https://openalex.org/T13207,Youth Substance Use and School Attendance,Education,Social Sciences,Social Sciences
https://openalex.org/T14405,Fisheries and Aquaculture Studies,General Agricultural and Biological Sciences,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/T13805,Adolescent Health and Behaviors,General Health Professions,Health Professions,Health Sciences
https://openalex.org/T14176,Interdisciplinary Cultural and Social Studies,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/T12491,Superconductivity in MgB2 and Alloys,Condensed Matter Physics,Physics and Astronomy,Physical Sciences
https://openalex.org/T13728,"Crime, Deviance, and Social Control",Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/T12368,Grey System Theory Applications,Management Science and Operations Research,Decision Sciences,Social Sciences
https://openalex.org/T12628,Polymer Foaming and Composites,Polymers and Plastics,Materials Science,Physical Sciences
https://openalex.org/T14038,"Youth, Politics, and Society",Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/T13775,Hydrogen's biological and therapeutic effects,Surgery,Medicine,Health Sciences
https://openalex.org/T13495,Biographical and Historical Analysis,History,Arts and Humanities,Social Sciences
https://openalex.org/T14171,"Education, Law, and Society",Political Science and International Relations,Social Sciences,Social Sciences
https://openalex.org/T13943,Beetle Biology and Toxicology Studies,Cancer Research,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/T12567,Heat transfer and supercritical fluids,Computational Mechanics,Engineering,Physical Sciences
https://openalex.org/T13309,Reliability and Agreement in Measurement,"Statistics, Probability and Uncertainty",Decision Sciences,Social Sciences
https://openalex.org/T13985,Enterprise Management and Information Systems,Management of Technology and Innovation,"Business, Management and Accounting",Social Sciences
https://openalex.org/T13852,Seismic and Structural Analysis of Tall Buildings,Civil and Structural Engineering,Engineering,Physical Sciences
https://openalex.org/T14170,Classical Studies and Philology,Language and Linguistics,Arts and Humanities,Social Sciences
https://openalex.org/T12101,Advanced Bandit Algorithms Research,Management Science and Operations Research,Decision Sciences,Social Sciences
https://openalex.org/T13967,"Conservation, Ecology, Wildlife Education","Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences
https://openalex.org/T13115,Axial and Atropisomeric Chirality Synthesis,Organic Chemistry,Chemistry,Physical Sciences
https://openalex.org/T13254,Macrophage Migration Inhibitory Factor,Immunology,Immunology and Microbiology,Life Sciences
https://openalex.org/T14375,"Cultural, Linguistic, Economic Studies",General Social Sciences,Social Sciences,Social Sciences
https://openalex.org/T13833,Ferrocene Chemistry and Applications,Organic Chemistry,Chemistry,Physical Sciences
https://openalex.org/T13857,Mining and Industrial Processes,Food Science,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/T14146,Earthquake and Tsunami Effects,Civil and Structural Engineering,Engineering,Physical Sciences
https://openalex.org/T13874,Information Architecture and Usability,Information Systems,Computer Science,Physical Sciences
https://openalex.org/T12092,Erosion and Abrasive Machining,Ecological Modeling,Environmental Science,Physical Sciences
https://openalex.org/T12883,Sustainable Development and Environmental Management,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences
https://openalex.org/T13671,Philosophy and Phenomenology Studies,General Social Sciences,Social Sciences,Social Sciences
https://openalex.org/T13803,Organizational Strategy and Culture,Organizational Behavior and Human Resource Management,"Business, Management and Accounting",Social Sciences
https://openalex.org/T13629,Text Readability and Simplification,Artificial Intelligence,Computer Science,Physical Sciences
https://openalex.org/T13192,Forensic Fingerprint Detection Methods,Safety Research,Social Sciences,Social Sciences
https://openalex.org/T12284,Emotional Labor in Professions,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/T12820,Chromatin Remodeling and Cancer,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/T14466,"Migration, Health, Geopolitics, Historical Geography",Demography,Social Sciences,Social Sciences
https://openalex.org/T13608,Advanced Computational Techniques in Science and Engineering,Information Systems,Computer Science,Physical Sciences
https://openalex.org/T14031,Global and Cross-Cultural Management,Anthropology,Social Sciences,Social Sciences
https://openalex.org/T14319,Currency Recognition and Detection,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
https://openalex.org/T12601,Web Applications and Data Management,Information Systems,Computer Science,Physical Sciences
https://openalex.org/T13790,Waste Management and Environmental Impact,Mechanical Engineering,Engineering,Physical Sciences
https://openalex.org/T13232,Laser-Ablation Synthesis of Nanoparticles,Biomedical Engineering,Engineering,Physical Sciences
https://openalex.org/T13812,AI and HR Technologies,Organizational Behavior and Human Resource Management,"Business, Management and Accounting",Social Sciences
https://openalex.org/T12548,Hemostasis and retained surgical items,Hematology,Medicine,Health Sciences
https://openalex.org/T12143,Place Attachment and Urban Studies,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/T12662,Digitalization and Economic Development in Agriculture,Strategy and Management,"Business, Management and Accounting",Social Sciences
https://openalex.org/T13441,Ottoman Empire History and Society,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/T12839,Emile Durkheim and Sociology,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/T14016,International Relations and Autism,Urban Studies,Social Sciences,Social Sciences
https://openalex.org/T14245,Biomarkers in Disease Mechanisms,Immunology,Immunology and Microbiology,Life Sciences
https://openalex.org/T14228,Religion and Sociopolitical Dynamics in Nigeria,General Social Sciences,Social Sciences,Social Sciences
https://openalex.org/T13348,Pancasila Values in Education,Education,Social Sciences,Social Sciences
https://openalex.org/T12808,Ferroelectric and Negative Capacitance Devices,Electrical and Electronic Engineering,Engineering,Physical Sciences
https://openalex.org/T13299,Educational Leadership and Administration,Education,Social Sciences,Social Sciences
https://openalex.org/T12247,Microbial Applications in Construction Materials,Environmental Engineering,Environmental Science,Physical Sciences
https://openalex.org/T13862,"Soil, Finite Element Methods",Mechanics of Materials,Engineering,Physical Sciences
https://openalex.org/T14457,Intellectual Property Rights and Media,Political Science and International Relations,Social Sciences,Social Sciences
https://openalex.org/T13052,Molecular Communication and Nanonetworks,Biomedical Engineering,Engineering,Physical Sciences
https://openalex.org/T14188,Latin American Legal and Economic Studies,Political Science and International Relations,Social Sciences,Social Sciences
https://openalex.org/T12416,Polymer Nanocomposite Synthesis and Irradiation,Polymers and Plastics,Materials Science,Physical Sciences
https://openalex.org/T14138,Life Cycle Costing Analysis,Accounting,"Business, Management and Accounting",Social Sciences
https://openalex.org/T14247,"Borges, Kipling, and Jewish Identity",Literature and Literary Theory,Arts and Humanities,Social Sciences
https://openalex.org/T12079,IoT Networks and Protocols,Electrical and Electronic Engineering,Engineering,Physical Sciences
https://openalex.org/T12024,Ultra-Wideband Communications Technology,Electrical and Electronic Engineering,Engineering,Physical Sciences
https://openalex.org/T12758,Saffron Plant Research Studies,Oncology,Medicine,Health Sciences
https://openalex.org/T12740,Gait Recognition and Analysis,Biomedical Engineering,Engineering,Physical Sciences
https://openalex.org/T13219,Mind wandering and attention,Cognitive Neuroscience,Neuroscience,Life Sciences
https://openalex.org/T13489,Synthesis of β-Lactam Compounds,Organic Chemistry,Chemistry,Physical Sciences
https://openalex.org/T14264,"Law, Ethics, and AI Impact",Organizational Behavior and Human Resource Management,"Business, Management and Accounting",Social Sciences
https://openalex.org/T13707,"Literature, Language, and Rhetoric Studies",Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/T13328,Osteomyelitis and Bone Disorders Research,Rheumatology,Medicine,Health Sciences
https://openalex.org/T13218,Sesame and Sesamin Research,Plant Science,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/T12818,"Pneumothorax, Barotrauma, Emphysema",Pulmonary and Respiratory Medicine,Medicine,Health Sciences
https://openalex.org/T12861,"Migration, Education, Indigenous Social Dynamics",Cultural Studies,Social Sciences,Social Sciences
https://openalex.org/T13038,Internet of Things and AI,Information Systems,Computer Science,Physical Sciences
https://openalex.org/T12943,COVID-19 Digital Contact Tracing,Information Systems,Computer Science,Physical Sciences
https://openalex.org/T12643,Sustainability and Ecological Systems Analysis,Environmental Engineering,Environmental Science,Physical Sciences
https://openalex.org/T13825,Economic Policies and Impacts,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/T14488,Chemical and Physical Studies,Biophysics,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/T12345,Adult and Continuing Education Topics,Education,Social Sciences,Social Sciences
https://openalex.org/T13105,Synthesis and pharmacology of benzodiazepine derivatives,Organic Chemistry,Chemistry,Physical Sciences
https://openalex.org/T13109,Theological Perspectives and Practices,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/T14082,"Modeling, Simulation, and Optimization",Discrete Mathematics and Combinatorics,Mathematics,Physical Sciences
https://openalex.org/T12181,Agricultural and Biological Research,Food Science,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/T12523,Nasolacrimal Duct Obstruction Treatments,Ophthalmology,Medicine,Health Sciences
